date	dosen_kumulativ	dosen_biontech_kumulativ	dosen_biontech_erst_kumulativ	dosen_biontech_zweit_kumulativ	dosen_biontech_dritt_kumulativ	dosen_biontech_viert_kumulativ	dosen_biontech_fuenft_kumulativ	dosen_biontech_sechst_kumulativ	dosen_moderna_kumulativ	dosen_moderna_erst_kumulativ	dosen_moderna_zweit_kumulativ	dosen_moderna_dritt_kumulativ	dosen_moderna_viert_kumulativ	dosen_moderna_fuenft_kumulativ	dosen_moderna_sechst_kumulativ	dosen_astra_kumulativ	dosen_astra_erst_kumulativ	dosen_astra_zweit_kumulativ	dosen_astra_dritt_kumulativ	dosen_astra_viert_kumulativ	dosen_astra_fuenft_kumulativ	dosen_astra_sechst_kumulativ	dosen_johnson_kumulativ	dosen_johnson_erst_kumulativ	dosen_johnson_zweit_kumulativ	dosen_johnson_dritt_kumulativ	dosen_johnson_viert_kumulativ	dosen_johnson_fuenft_kumulativ	dosen_johnson_sechst_kumulativ	dosen_novavax_kumulativ	dosen_novavax_erst_kumulativ	dosen_novavax_zweit_kumulativ	dosen_novavax_dritt_kumulativ	dosen_novavax_viert_kumulativ	dosen_novavax_fuenft_kumulativ	dosen_novavax_sechst_kumulativ	dosen_valneva_kumulativ	dosen_valneva_erst_kumulativ	dosen_valneva_zweit_kumulativ	dosen_valneva_dritt_kumulativ	dosen_valneva_viert_kumulativ	dosen_valneva_fuenft_kumulativ	dosen_valneva_sechst_kumulativ	dosen_biontech_bivalent_kumulativ	dosen_biontech_bivalent_erst_kumulativ	dosen_biontech_bivalent_zweit_kumulativ	dosen_biontech_bivalent_dritt_kumulativ	dosen_biontech_bivalent_viert_kumulativ	dosen_biontech_bivalent_fuenft_kumulativ	dosen_biontech_bivalent_sechst_kumulativ	dosen_moderna_bivalent_kumulativ	dosen_moderna_bivalent_erst_kumulativ	dosen_moderna_bivalent_zweit_kumulativ	dosen_moderna_bivalent_dritt_kumulativ	dosen_moderna_bivalent_viert_kumulativ	dosen_moderna_bivalent_fuenft_kumulativ	dosen_moderna_bivalent_sechst_kumulativ	dosen_erst_kumulativ	dosen_zweit_kumulativ	dosen_dritt_kumulativ	dosen_viert_kumulativ	dosen_fuenft_kumulativ	dosen_sechst_kumulativ	dosen_differenz_zum_vortag	dosen_erst_differenz_zum_vortag	dosen_zweit_differenz_zum_vortag	dosen_dritt_differenz_zum_vortag	dosen_viert_differenz_zum_vortag	dosen_fuenft_differenz_zum_vortag	dosen_sechst_differenz_zum_vortag	dosen_vollstaendig_differenz_zum_vortag	dosen_erst_unvollstaendig_differenz_zum_vortag	personen_erst_kumulativ	personen_voll_kumulativ	personen_auffrisch_kumulativ	personen_auffrisch2_kumulativ	personen_auffrisch3_kumulativ	personen_auffrisch4_kumulativ	impf_quote_erst	impf_quote_voll	dosen_dim_kumulativ	dosen_kbv_kumulativ	indikation_alter_dosen	indikation_beruf_dosen	indikation_medizinisch_dosen	indikation_pflegeheim_dosen	indikation_alter_erst	indikation_beruf_erst	indikation_medizinisch_erst	indikation_pflegeheim_erst	indikation_alter_voll	indikation_beruf_voll	indikation_medizinisch_voll	indikation_pflegeheim_voll
2021-04-23	25184280	18309016	12776938	5532078	0	0	0	0	1417767	1076683	341084	0	0	0	0	5457096	5433197	23899	0	0	0	0	401	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19287219	5897061	0	0	0	0	541819	472045	69774	0	0	0	0	69774	472045	19287219	5897307	0	0	0	0	0.23171	0.07085	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-04-24	25547020	18541969	12968550	5573419	0	0	0	0	1467421	1110897	356524	0	0	0	0	5537225	5510854	26371	0	0	0	0	405	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19590706	5956314	0	0	0	0	362740	303487	59253	0	0	0	0	59253	303487	19590706	5956560	0	0	0	0	0.23536	0.07156	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-04-25	25827477	18728927	13117868	5611059	0	0	0	0	1501155	1134731	366424	0	0	0	0	5596986	5568805	28181	0	0	0	0	409	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19821813	6005664	0	0	0	0	280457	231107	49350	0	0	0	0	49350	231107	19821813	6005910	0	0	0	0	0.23814	0.07215	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-04-26	26264133	19055289	13382015	5673274	0	0	0	0	1543757	1168892	374865	0	0	0	0	5664580	5632319	32261	0	0	0	0	507	507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20183733	6080400	0	0	0	0	436656	361920	74736	0	0	0	0	74736	361920	20183733	6080666	0	0	0	0	0.24248	0.07305	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-04-27	27123605	19809149	14054872	5754277	0	0	0	0	1595494	1211475	384019	0	0	0	0	5717879	5681140	36739	0	0	0	0	1083	1082	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20948569	6175036	0	0	0	0	859472	764836	94636	0	0	0	0	94636	764836	20948569	6175319	0	0	0	0	0.25167	0.07419	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-04-28	28286269	20859920	14990584	5869336	0	0	0	0	1656462	1259758	396704	0	0	0	0	5767988	5726017	41971	0	0	0	0	1899	1897	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21978256	6308013	0	0	0	0	1162664	1029687	132977	0	0	0	0	132977	1029687	21978256	6308322	0	0	0	0	0.26404	0.07579	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-04-29	29232727	21685534	15699619	5985915	0	0	0	0	1720352	1311179	409173	0	0	0	0	5824042	5774013	50029	0	0	0	0	2799	2797	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22787608	6445119	0	0	0	0	946458	809352	137106	0	0	0	0	137106	809352	22787608	6445449	0	0	0	0	0.27377	0.07743	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-04-30	29999515	22329333	16231019	6098314	0	0	0	0	1777853	1353376	424477	0	0	0	0	5888601	5828908	59693	0	0	0	0	3728	3726	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23417029	6582486	0	0	0	0	766788	629421	137367	0	0	0	0	137367	629421	23417029	6582836	0	0	0	0	0.28133	0.07909	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-05-01	30323596	22569415	16410338	6159077	0	0	0	0	1819571	1388699	430872	0	0	0	0	5928249	5862514	65735	0	0	0	0	6361	6359	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23667910	6655686	0	0	0	0	324081	250881	73200	0	0	0	0	73200	250881	23667910	6656036	0	0	0	0	0.28434	0.07996	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-05-02	30582574	22759026	16544630	6214396	0	0	0	0	1857087	1420948	436139	0	0	0	0	5958289	5887979	70310	0	0	0	0	8172	8170	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23861727	6720847	0	0	0	0	258978	193817	65161	0	0	0	0	65161	193817	23861727	6721202	0	0	0	0	0.28667	0.08075	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-05-03	31037109	23074272	16767884	6306388	0	0	0	0	1927951	1478519	449432	0	0	0	0	6025014	5943770	81244	0	0	0	0	9872	9868	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24200041	6837068	0	0	0	0	454535	338314	116221	0	0	0	0	116221	338314	24200041	6837438	0	0	0	0	0.29074	0.08214	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-05-04	31935102	23744443	17301775	6442668	0	0	0	0	1991367	1528689	462678	0	0	0	0	6186320	6090916	95404	0	0	0	0	12972	12967	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24934347	7000755	0	0	0	0	897993	734306	163687	0	0	0	0	163687	734306	24934347	7001157	0	0	0	0	0.29956	0.08411	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-05-05	33145926	24645683	18007809	6637874	0	0	0	0	2070766	1582361	488405	0	0	0	0	6411902	6299061	112841	0	0	0	0	17575	17563	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25906794	7239132	0	0	0	0	1210824	972447	238377	0	0	0	0	238377	972447	25906794	7239552	0	0	0	0	0.31124	0.08698	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-05-06	34147493	25342671	18523911	6818760	0	0	0	0	2163546	1652599	510947	0	0	0	0	6619017	6486080	132937	0	0	0	0	22259	22245	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26684835	7462658	0	0	0	0	1001567	778041	223526	0	0	0	0	223526	778041	26684835	7463127	0	0	0	0	0.32059	0.08966	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-05-07	35005427	25900547	18910036	6990511	0	0	0	0	2250593	1708202	542391	0	0	0	0	6827447	6664164	163283	0	0	0	0	26840	26821	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27309223	7696204	0	0	0	0	857934	624388	233546	0	0	0	0	233546	624388	27309223	7696749	0	0	0	0	0.32809	0.09247	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-05-08	35418568	26157798	19054838	7102960	0	0	0	0	2322747	1760495	562252	0	0	0	0	6909476	6726717	182759	0	0	0	0	28547	28526	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27570576	7847992	0	0	0	0	413141	261353	151788	0	0	0	0	151788	261353	27570576	7848537	0	0	0	0	0.33123	0.09429	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-05-09	35699456	26348832	19166828	7182004	0	0	0	0	2379328	1806260	573068	0	0	0	0	6941672	6747596	194076	0	0	0	0	29624	29601	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27750285	7949171	0	0	0	0	280888	179709	101179	0	0	0	0	101179	179709	27750285	7949725	0	0	0	0	0.33339	0.09551	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-05-10	36303389	26729118	19403672	7325446	0	0	0	0	2461424	1866141	595283	0	0	0	0	7078872	6858216	220656	0	0	0	0	33975	33948	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28161977	8141412	0	0	0	0	603933	411692	192241	0	0	0	0	192241	411692	28161977	8142075	0	0	0	0	0.33833	0.09782	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-05-11	37470632	27630297	20057774	7572523	0	0	0	0	2542241	1924757	617484	0	0	0	0	7260289	7009759	250530	0	0	0	0	37805	37775	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29030065	8440567	0	0	0	0	1167243	868088	299155	0	0	0	0	299155	868088	29030065	8441276	0	0	0	0	0.34876	0.10141	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-05-12	38940209	28771041	20890924	7880116	1	0	0	0	2634707	1986406	648301	0	0	0	0	7490835	7205241	285594	0	0	0	0	43626	43593	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30126164	8814044	1	0	0	0	1469577	1096099	373477	1	0	0	0	373477	1096099	30126164	8814835	1	0	0	0	0.36193	0.1059	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-05-13	39354633	29071298	21066596	8004701	1	0	0	0	2701732	2038178	663554	0	0	0	0	7535295	7234607	300688	0	0	0	0	46308	46274	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30385655	8968977	1	0	0	0	414424	259491	154933	0	0	0	0	154933	259491	30385655	8969776	1	0	0	0	0.36505	0.10776	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-05-14	40096071	29603364	21418369	8184994	1	0	0	0	2766858	2088044	678814	0	0	0	0	7671696	7344002	327694	0	0	0	0	54153	54071	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30904486	9191584	1	0	0	0	741438	518831	222607	0	0	0	0	222607	518831	30904486	9192428	1	0	0	0	0.37128	0.11044	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-05-15	40490051	29872315	21566665	8305649	1	0	0	0	2827793	2132567	695226	0	0	0	0	7731493	7381270	350223	0	0	0	0	58450	58368	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31138870	9351180	1	0	0	0	393980	234384	159596	0	0	0	0	159596	234384	31138870	9352033	1	0	0	0	0.3741	0.11235	0	0	0	0	0	0	0	0	0	0	0	0	0	0
